946406132;54.26052;-0.9202087;-0.01606067;0.9470248
946406133;54.27112;-0.9371201;-0.01635583;0.9472097
946406135;54.26532;-0.9202023;-0.01606056;0.9471086
946406136;54.27344;-0.9402586;-0.01641061;0.9472502
946406138;54.27215;-0.935012;-0.01631904;0.9472277
946406140;54.26988;-0.9384002;-0.01637817;0.9471881
946406141;54.26784;-0.9369528;-0.01635291;0.9471524
946406142;54.2688;-0.937239;-0.01635791;0.9471693
946406144;54.26575;-0.9347323;-0.01631416;0.9471161
946406145;54.26626;-0.9284521;-0.01620455;0.947125
946406146;54.2581;-0.9323342;-0.0162723;0.9469824
946406147;54.27117;-0.9376803;-0.01636561;0.9472106
946406148;54.26826;-0.9287064;-0.01620898;0.9471598
946406149;54.26756;-0.914936;-0.01596864;0.9471476
946406150;54.27197;-0.9373434;-0.01635973;0.9472246
946406151;54.26114;-0.9198533;-0.01605447;0.9470356
946406156;54.27154;-0.9358574;-0.01633379;0.947217
946406161;54.27346;-0.9378593;-0.01636873;0.9472507
946406162;54.26926;-0.9365244;-0.01634543;0.9471773
946406165;54.27033;-0.9338231;-0.01629829;0.9471959
946406166;54.2706;-0.9293504;-0.01622022;0.9472006
946406167;54.26631;-0.9341194;-0.01630346;0.9471257
946406169;54.27176;-0.9349459;-0.01631788;0.947221
946406171;54.26077;-0.9206047;-0.01606758;0.9470291
946406172;54.26892;-0.9364825;-0.0163447;0.9471714
946406175;54.25921;-0.9309411;-0.01624799;0.9470019
946406176;54.26071;-0.9228759;-0.01610722;0.947028
946406178;54.26497;-0.9208021;-0.01607103;0.9471024
946406180;54.26562;-0.9192019;-0.0160431;0.9471138
946406181;54.26736;-0.9316148;-0.01625975;0.947144
946406182;54.26278;-0.9190597;-0.01604062;0.9470641
946406183;54.27263;-0.9450409;-0.01649407;0.9472361
946406186;54.27095;-0.919949;-0.01605614;0.9472067
946406134;54.26651;-0.9305454;-0.01624108;0.9471294
946406188;54.26188;-0.9336338;-0.01629498;0.9470485
946406189;54.2715;-0.9401637;-0.01640895;0.9472163
946406190;54.26052;-0.9224875;-0.01610044;0.9470248
946406194;54.26222;-0.9231798;-0.01611253;0.9470544
946406195;54.27285;-0.9390607;-0.0163897;0.94724
946406197;54.26729;-0.9344417;-0.01630908;0.9471428
946406198;54.27363;-0.9410491;-0.0164244;0.9472535
946406202;54.27115;-0.9346553;-0.01631281;0.9472103
946406205;54.26067;-0.9210254;-0.01607493;0.9470273
946406207;54.26848;-0.9370498;-0.0163546;0.9471637
946406209;54.26611;-0.9324466;-0.01627426;0.9471223
946406212;54.27002;-0.9301879;-0.01623484;0.9471906
946406213;54.26475;-0.9209034;-0.0160728;0.9470985
946406214;54.26556;-0.9196078;-0.01605018;0.9471127
946406215;54.26731;-0.9318738;-0.01626427;0.9471433
946406217;54.26927;-0.9241028;-0.01612864;0.9471774
946406218;54.27416;-0.9404225;-0.01641347;0.9472628
946406219;54.27197;-0.9404147;-0.01641333;0.9472246
946406220;54.27128;-0.9412997;-0.01642878;0.9472126
946406223;54.26733;-0.9283118;-0.0162021;0.9471435
946406225;54.27101;-0.9374161;-0.016361;0.9472077
946406227;54.26637;-0.9337125;-0.01629636;0.9471269
946406228;54.26867;-0.9389748;-0.0163882;0.947167
946406231;54.27249;-0.9365112;-0.0163452;0.9472336
946406233;54.26781;-0.9259258;-0.01616045;0.947152
946406236;54.27347;-0.9406644;-0.01641769;0.9472508
946406237;54.27071;-0.9390541;-0.01638959;0.9472026
946406239;54.26538;-0.9321342;-0.01626881;0.9471096
946406242;54.26526;-0.9213492;-0.01608058;0.9471074
946406245;54.27209;-0.935963;-0.01633564;0.9472267
946406248;54.26875;-0.9363312;-0.01634206;0.9471684
946406249;54.26939;-0.9289557;-0.01621334;0.9471796
946406251;54.2739;-0.9393456;-0.01639467;0.9472583
946406252;54.27203;-0.9409562;-0.01642278;0.9472256
946406255;54.26614;-0.9341141;-0.01630337;0.9471228
946406261;54.26975;-0.9352233;-0.01632273;0.9471859
946406262;54.27379;-0.9381294;-0.01637345;0.9472563
946406263;54.26743;-0.9287576;-0.01620988;0.9471453
946406264;54.26775;-0.9345262;-0.01631056;0.9471509
946406265;54.27034;-0.9385719;-0.01638117;0.9471962
946406267;54.26566;-0.9341669;-0.01630429;0.9471144
946406269;54.26745;-0.9324708;-0.01627469;0.9471456
946406270;54.2689;-0.9356394;-0.01632999;0.947171
946406271;54.26522;-0.9217274;-0.01608718;0.9471068
946406274;54.27244;-0.9359829;-0.01633598;0.9472327
946406275;54.26064;-0.920782;-0.01607068;0.9470267
946406277;54.27351;-0.9400557;-0.01640707;0.9472514
946406278;54.27231;-0.9396749;-0.01640042;0.9472305
946406281;54.27439;-0.9385873;-0.01638144;0.9472669
946406284;54.26876;-0.9372714;-0.01635847;0.9471685
946406287;54.26589;-0.9344364;-0.01630899;0.9471184
946406288;54.26644;-0.9284769;-0.01620498;0.9471281
946406191;54.2682;-0.938764;-0.01638452;0.9471587
946406289;54.25752;-0.932693;-0.01627856;0.9469724
946406290;54.27308;-0.9405123;-0.01641504;0.947244
946406292;54.26782;-0.9341194;-0.01630346;0.9471521
946406293;54.26765;-0.9141445;-0.01595483;0.9471491
946406294;54.2602;-0.9204612;-0.01606508;0.9470192
946406295;54.27321;-0.9393031;-0.01639393;0.9472463
946406296;54.26738;-0.9284109;-0.01620383;0.9471444
946406298;54.2744;-0.9396937;-0.01640075;0.9472669
946406304;54.26912;-0.9363593;-0.01634255;0.9471749
946406306;54.26763;-0.933702;-0.01629617;0.9471488
946406309;54.27021;-0.9334334;-0.01629149;0.9471938
946406310;54.26649;-0.9342515;-0.01630577;0.947129
946406312;54.2654;-0.9233422;-0.01611536;0.9471099
946406313;54.26733;-0.9324472;-0.01627427;0.9471436
946406314;54.27194;-0.9349657;-0.01631823;0.9472241
946406315;54.26058;-0.920527;-0.01606623;0.9470258
946406316;54.26786;-0.9367424;-0.01634924;0.9471529
946406317;54.26894;-0.9365959;-0.01634668;0.9471717
946406318;54.26566;-0.9352357;-0.01632294;0.9471145
946406320;54.25861;-0.9317643;-0.01626235;0.9469914
946406323;54.26831;-0.9281322;-0.01619896;0.9471607
946406325;54.26572;-0.917891;-0.01602022;0.9471155
946406230;54.26688;-0.924309;-0.01613224;0.9471357
946406326;54.26735;-0.931134;-0.01625135;0.9471439
946406327;54.26265;-0.918722;-0.01603472;0.947062
946406330;54.25969;-0.9203762;-0.0160636;0.9470102
946406333;54.26752;-0.9155809;-0.0159799;0.9471469
946406334;54.26178;-0.9337576;-0.01629714;0.9470468
946406335;54.2747;-0.938792;-0.01638501;0.9472722
946406338;54.26886;-0.9379643;-0.01637057;0.9471702
946406339;54.27053;-0.928829;-0.01621112;0.9471995
946406343;54.27333;-0.9338211;-0.01629825;0.9472482
946406344;54.26228;-0.9234247;-0.0161168;0.9470555
946406345;54.27296;-0.9390277;-0.01638913;0.9472419
946406347;54.27027;-0.9343185;-0.01630693;0.9471949
946406348;54.27444;-0.937547;-0.01636328;0.9472678
946406352;54.27036;-0.9300258;-0.01623201;0.9471964
946406353;54.26625;-0.933984;-0.0163011;0.9471247
946406354;54.27149;-0.9350054;-0.01631892;0.9472162
946406357;54.26078;-0.9208749;-0.0160723;0.9470294
946406358;54.26854;-0.9359168;-0.01633483;0.9471647
946406359;54.26636;-0.932683;-0.01627839;0.9471267
946406361;54.25982;-0.9299807;-0.01623123;0.9470125
946406362;54.27188;-0.9415375;-0.01643293;0.947223
946406363;54.27111;-0.9393381;-0.01639454;0.9472097
946406364;54.26998;-0.9304419;-0.01623927;0.9471899
946406366;54.26512;-0.9205927;-0.01606737;0.9471051
946406367;54.26596;-0.9251993;-0.01614777;0.9471198
946406368;54.2656;-0.9184293;-0.01602961;0.9471135
946406369;54.26732;-0.9317047;-0.01626131;0.9471434
946406370;54.26759;-0.9154299;-0.01597727;0.947148
946406374;54.27184;-0.9402495;-0.01641045;0.9472222
946406375;54.26072;-0.9224878;-0.01610045;0.9470282
946406376;54.26847;-0.938955;-0.01638786;0.9471634
946406378;54.26239;-0.9219134;-0.01609042;0.9470574
946406379;54.27208;-0.9383011;-0.01637644;0.9472265
946406380;54.27085;-0.9372708;-0.01635846;0.9472051
946406382;54.26641;-0.933274;-0.0162887;0.9471275
946406383;54.26094;-0.9198786;-0.01605491;0.947032
946406384;54.26897;-0.9391069;-0.01639051;0.9471722
946406301;54.26618;-0.9273012;-0.01618446;0.9471235
946406372;54.27067;-0.9207507;-0.01607013;0.9472018
946406385;54.27019;-0.9302956;-0.01623672;0.9471935
946406388;54.27253;-0.9362867;-0.01634129;0.9472343
248809297;54.27336;-0.9324323;-0.01627401;0.9472489
671603869;54.26916;-0.9355059;-0.01632766;0.9471756
248809277;54.2699;-0.9308779;-0.01624689;0.9471884
248809256;54.26527;-0.9205726;-0.01606702;0.9471077
248809280;54.27001;-0.9305517;-0.01624119;0.9471904
671615539;54.26;-0.9298893;-0.01622963;0.9470156
671603887;54.2658;-0.9252489;-0.01614864;0.9471169
248809298;54.27349;-0.9320718;-0.01626772;0.9472511
248809257;54.26587;-0.9175272;-0.01601387;0.9471182
671615536;54.26333;-0.9303446;-0.01623758;0.9470738
248809295;54.27355;-0.9313799;-0.01625565;0.9472522
671603890;54.27028;-0.9216412;-0.01608567;0.9471951
248809285;54.2737;-0.9351007;-0.01632059;0.9472547
671603891;54.27116;-0.91964;-0.01605075;0.9472105
248809299;54.26986;-0.9332053;-0.01628751;0.9471877
671603881;54.26934;-0.9287416;-0.0162096;0.9471787
127384757;54.27236;-0.9368412;-0.01635096;0.9472314
248809279;54.27049;-0.9299148;-0.01623007;0.9471987
671615534;54.26446;-0.9304398;-0.01623924;0.9470935
248809258;54.26749;-0.9156644;-0.01598136;0.9471463
248809282;54.27059;-0.9295695;-0.01622405;0.9472005
127384754;54.27184;-0.9364442;-0.01634404;0.9472223
248809286;54.27282;-0.9332172;-0.01628771;0.9472393
49570454;54.26529;-0.923516;-0.01611839;0.947108
248809269;54.26964;-0.9311053;-0.01625085;0.9471839
248809283;54.27217;-0.9329964;-0.01628386;0.9472281
671603888;54.26912;-0.9247295;-0.01613957;0.9471748
671615531;54.26487;-0.9302756;-0.01623637;0.9471006
946407393;54.27148;-0.9330276;-0.0162844;0.947216
946407398;54.27257;-0.9330614;-0.01628499;0.947235
946407405;54.27355;-0.9346554;-0.01631282;0.9472521
946406193;54.27356;-0.9339755;-0.01630095;0.9472524
946406111;54.27361;-0.9349409;-0.0163178;0.9472531
948511591;54.2708;-0.9378424;-0.01636844;0.9472041
948511596;54.27386;-0.9358955;-0.01633446;0.9472576
948511599;54.27062;-0.9313316;-0.0162548;0.9472011
948511606;54.2697;-0.9367088;-0.01634865;0.947185
948511615;54.27319;-0.9353959;-0.01632574;0.9472458
948511624;54.27607;-0.9374074;-0.01636085;0.9472962
948511625;54.27089;-0.9365388;-0.01634569;0.9472057
948511626;54.26985;-0.9363266;-0.01634198;0.9471875
948511627;54.27078;-0.938091;-0.01637278;0.9472038
948511629;54.27286;-0.9352552;-0.01632328;0.9472401
948511639;54.26999;-0.9362053;-0.01633986;0.94719
948511642;54.27452;-0.9365261;-0.01634546;0.9472691
948511643;54.26975;-0.9365085;-0.01634516;0.9471859
948511623;54.2705;-0.9376167;-0.0163645;0.9471989
946406268;54.24939;-0.9347315;-0.01631414;0.9468305
1272050903;54.26253;-0.9514579;-0.01660607;0.9470598
1272051190;54.26304;-0.9485371;-0.0165551;0.9470687
1272051620;54.26196;-0.9542942;-0.01665558;0.9470499
1272051749;54.25925;-0.9532227;-0.01663687;0.9470026
1272051899;54.26263;-0.9504799;-0.016589;0.9470615
1272052118;54.26303;-0.9483904;-0.01655254;0.9470686
1272052753;54.26211;-0.9534451;-0.01664076;0.9470524
1272052909;54.26292;-0.9491151;-0.01656518;0.9470667
49570489;54.26295;-0.9479737;-0.01654526;0.9470672
946406387;54.26614;-0.9242624;-0.01613142;0.9471228
948511604;54.27667;-0.938414;-0.01637841;0.9473066
1320246858;54.28464;-0.9246289;-0.01613782;0.9474458
1320246880;54.28265;-0.9236934;-0.01612149;0.9474109
1320246941;54.27949;-0.9288481;-0.01621146;0.9473559
1320246946;54.28074;-0.9249226;-0.01614294;0.9473776
1320246999;54.27712;-0.9148333;-0.01596685;0.9473145
1320247003;54.27874;-0.9217101;-0.01608688;0.9473428
1320247006;54.27616;-0.9287481;-0.01620971;0.9472977
1320247011;54.27962;-0.9286111;-0.01620732;0.9473582
1320247047;54.28575;-0.9261508;-0.01616438;0.947465
1320247076;54.28381;-0.9240426;-0.01612759;0.9474311
1320247101;54.27388;-0.9305058;-0.01624039;0.9472579
1320247111;54.28174;-0.923588;-0.01611965;0.9473951
1320247113;54.28118;-0.9238342;-0.01612395;0.9473853
1320247131;54.28055;-0.9228516;-0.0161068;0.9473743
1320247144;54.27804;-0.9287981;-0.01621058;0.9473305
1320247129;54.27556;-0.919387;-0.01604633;0.9472873
1320247152;54.2803;-0.9262726;-0.01616651;0.9473699
1320247168;54.28682;-0.9257555;-0.01615748;0.9474837
1320247170;54.27599;-0.9191381;-0.01604198;0.9472947
1320247173;54.26762;-0.9138778;-0.01595018;0.9471486
1320247182;54.28503;-0.9251164;-0.01614633;0.9474525
1320247195;54.28288;-0.923812;-0.01612356;0.9474149
1320247196;54.29082;-0.9327971;-0.01628038;0.9475536
1320247220;54.27955;-0.9288057;-0.01621072;0.9473569
1320247227;54.28084;-0.9245688;-0.01613677;0.9473794
1320247237;54.28821;-0.9271258;-0.0161814;0.947508
1320247241;54.2763;-0.9161572;-0.01598996;0.9473002
1320247256;54.27648;-0.9287519;-0.01620978;0.9473033
1320247260;54.27965;-0.9284073;-0.01620376;0.9473586
1320247278;54.28584;-0.9261969;-0.01616519;0.9474667
1320247314;54.28404;-0.9241414;-0.01612931;0.9474353
1320247331;54.27812;-0.9210967;-0.01607617;0.947332
1320247332;54.27401;-0.9302827;-0.0162365;0.9472603
1320247340;54.28196;-0.9236473;-0.01612069;0.9473989
1320247344;54.2813;-0.9236649;-0.01612099;0.9473873
1320247214;54.27666;-0.9198398;-0.01605423;0.9473064
1320247357;54.28902;-0.9285554;-0.01620635;0.9475222
1320247361;54.27586;-0.9194145;-0.01604681;0.9472924
1320247362;54.27662;-0.9150609;-0.01597082;0.9473058
1320247365;54.27822;-0.9288404;-0.01621132;0.9473338
1320247368;54.28039;-0.9259765;-0.01616134;0.9473715
1320247377;54.27959;-0.9287685;-0.01621007;0.9473575
1320247383;54.2869;-0.9258082;-0.0161584;0.9474851
1320247386;54.27607;-0.918493;-0.01603073;0.9472962
1320247396;54.28543;-0.9257094;-0.01615668;0.9474596
1320247416;54.28321;-0.923924;-0.01612552;0.9474208
1320247431;54.27899;-0.9218895;-0.01609001;0.947347
1320247441;54.2809;-0.9243688;-0.01613328;0.9473804
1320247453;54.28843;-0.9273893;-0.016186;0.9475118
1320247455;54.27477;-0.9193301;-0.01604534;0.9472735
1320247456;54.27634;-0.9158157;-0.015984;0.9473009
1320247471;54.28594;-0.9261771;-0.01616484;0.9474684
1320247477;54.2759;-0.9194089;-0.01604671;0.9472932
1320247493;54.28437;-0.9243456;-0.01613287;0.9474409
1320247505;54.27363;-0.9310711;-0.01625026;0.9472535
1320247509;54.28078;-0.9230351;-0.01611;0.9473783
1320247518;54.28133;-0.9235395;-0.01611881;0.947388
1320247532;54.28973;-0.9302419;-0.01623578;0.9475346
1320247539;54.27668;-0.9149429;-0.01596877;0.9473067
1320247541;54.27482;-0.9292057;-0.0162177;0.9472743
1320247548;54.28747;-0.9264472;-0.01616955;0.947495
1320247549;54.27618;-0.9173462;-0.01601071;0.947298
1320247537;54.27639;-0.919701;-0.01605181;0.9473016
1320247567;54.2856;-0.9260124;-0.01616197;0.9474625
1320247592;54.27919;-0.9220077;-0.01609207;0.9473506
1320247596;54.27699;-0.9287673;-0.01621005;0.9473122
1320247600;54.27974;-0.9280957;-0.01619833;0.9473602
1320247611;54.28875;-0.9278702;-0.01619439;0.9475175
1320247615;54.27519;-0.9193823;-0.01604625;0.9472808
1320247616;54.27641;-0.9155753;-0.0159798;0.947302
1320247629;54.28669;-0.9257555;-0.01615748;0.9474814
1320247632;54.27596;-0.9192793;-0.01604445;0.9472941
1320247655;54.28209;-0.9236868;-0.01612138;0.9474012
1320247667;54.28131;-0.9235162;-0.0161184;0.9473876
1320247673;54.27934;-0.9288673;-0.01621179;0.9473532
1320247680;54.28053;-0.9256419;-0.0161555;0.9473739
1320247688;54.2906;-0.9322381;-0.01627062;0.9475497
1320247690;54.27679;-0.9148501;-0.01596715;0.9473087
1320247691;54.27861;-0.9215878;-0.01608474;0.9473404
1320247694;54.27496;-0.9291404;-0.01621656;0.9472768
1320247696;54.27961;-0.9287419;-0.0162096;0.9473579
1320247703;54.28773;-0.9266976;-0.01617393;0.9474996
1320247706;54.27624;-0.9168402;-0.01600188;0.9472991
1320247715;54.28352;-0.9239965;-0.01612678;0.9474261
1320247728;54.28138;-0.9235814;-0.01611954;0.9473887
1320247730;54.28099;-0.9241649;-0.01612972;0.9473819
1320247736;54.27784;-0.9208119;-0.0160712;0.9473271
1320247738;54.28031;-0.9226763;-0.01610374;0.9473702
1320247742;54.27747;-0.9287788;-0.01621025;0.9473206
1320247745;54.28004;-0.9271842;-0.01618242;0.9473655
1320247752;54.28883;-0.9280152;-0.01619692;0.9475188
1320247754;54.2765;-0.9153139;-0.01597524;0.9473037
671603893;54.27592;-0.9193902;-0.01604639;0.9472935
248809291;54.2753;-0.9289705;-0.01621359;0.9472827
248809296;54.27371;-0.9308052;-0.01624561;0.947255
248809293;54.27456;-0.9294936;-0.01622272;0.9472697
127384767;54.27627;-0.9423758;-0.01644756;0.9472996
127384765;54.27572;-0.9397344;-0.01640146;0.9472901
1400274945;54.26561;-0.9185962;-0.01603253;0.9471135
1400275045;54.26544;-0.9199144;-0.01605554;0.9471107
946406201;54.26731;-0.9248446;-0.01614158;0.9471433
1111751345;54.2525;-0.934204;-0.01630494;0.9468848
1111751562;54.25397;-0.9339457;-0.01630043;0.9469105
946406160;54.25493;-0.9339549;-0.01630059;0.9469272
946406256;54.25587;-0.9334261;-0.01629136;0.9469436
946406302;54.25462;-0.9338604;-0.01629894;0.9469218
946406342;54.25543;-0.9338321;-0.01629844;0.946936
1272052958;54.26339;-0.9475556;-0.01653796;0.9470748
127384724;54.26794;-0.9384702;-0.0163794;0.9471542
127384730;54.26829;-0.9364705;-0.01634449;0.9471603
127384732;54.26883;-0.9346735;-0.01631313;0.9471698
127384737;54.26908;-0.9328708;-0.01628167;0.9471741
1320247191;54.26418;-0.9189762;-0.01603916;0.9470886
1320247516;54.26281;-0.919393;-0.01604643;0.9470647
248809260;54.26632;-0.9303637;-0.01623791;0.947126
248809261;54.26635;-0.9306388;-0.01624271;0.9471264
248809262;54.26651;-0.9304219;-0.01623893;0.9471294
248809272;54.26791;-0.9307319;-0.01624434;0.9471537
49570442;54.26406;-0.917101;-0.01600643;0.9470865
49570444;54.26416;-0.9186969;-0.01603428;0.9470882
49570446;54.26424;-0.9198858;-0.01605504;0.9470897
49570458;54.2659;-0.9259676;-0.01616118;0.9471187
49570459;54.26593;-0.9265369;-0.01617112;0.9471191
49570462;54.26598;-0.9276697;-0.01619089;0.94712
49570463;54.2661;-0.928515;-0.01620564;0.9471222
49570466;54.26638;-0.9302631;-0.01623615;0.9471271
49570467;54.26644;-0.9302668;-0.01623622;0.947128
49570469;54.26649;-0.9306332;-0.01624261;0.9471289
49570470;54.26645;-0.9306728;-0.01624331;0.9471282
49570472;54.26653;-0.93132;-0.0162546;0.9471297
49570473;54.2668;-0.9332631;-0.01628852;0.9471343
49570475;54.26712;-0.9356445;-0.01633008;0.9471399
49570478;54.26728;-0.9374682;-0.01636191;0.9471428
49570479;54.26729;-0.9382387;-0.01637535;0.9471429
49570481;54.26727;-0.938923;-0.0163873;0.9471425
49570482;54.26715;-0.9401737;-0.01640913;0.9471404
49570483;54.26699;-0.9411368;-0.01642594;0.9471377
49570484;54.26684;-0.9418413;-0.01643823;0.947135
49570485;54.26605;-0.9439884;-0.01647571;0.9471212
49570486;54.26547;-0.9449107;-0.0164918;0.9471112
49570487;54.26375;-0.9471203;-0.01653037;0.9470811
49570490;54.2625;-0.9483397;-0.01655165;0.9470594
49570492;54.26143;-0.9493763;-0.01656974;0.9470406
49570493;54.26086;-0.9501138;-0.01658261;0.9470307
671603878;54.26912;-0.9306602;-0.01624309;0.9471749
671603884;54.2686;-0.9277814;-0.01619284;0.9471658
671603885;54.26812;-0.9263038;-0.01616705;0.9471574
671615529;54.26632;-0.9305482;-0.01624113;0.947126
671615552;54.26754;-0.9358526;-0.01633371;0.9471473
671615581;54.26717;-0.9359989;-0.01633626;0.9471409
946406065;54.26728;-0.9356418;-0.01633003;0.9471427
946406066;54.26744;-0.9242313;-0.01613088;0.9471456
946406070;54.26458;-0.9208918;-0.01607259;0.9470956
946406073;54.26418;-0.9204747;-0.01606531;0.9470887
946406075;54.26879;-0.9264332;-0.01616931;0.9471691
946406079;54.26817;-0.9253329;-0.01615011;0.9471582
946406080;54.26697;-0.9282161;-0.01620043;0.9471374
946406082;54.26263;-0.9201485;-0.01605962;0.9470615
946406084;54.26702;-0.9309929;-0.01624889;0.9471381
946406085;54.26749;-0.9401135;-0.01640808;0.9471463
946406088;54.26635;-0.930289;-0.01623661;0.9471264
946406095;54.26687;-0.9337172;-0.01629644;0.9471355
946406100;54.26917;-0.9302531;-0.01623598;0.9471756
946406107;54.26672;-0.9310612;-0.01625008;0.9471329
946406112;54.26806;-0.9282012;-0.01620017;0.9471563
946406124;54.26595;-0.9273736;-0.01618572;0.9471195
946406126;54.26704;-0.9323609;-0.01627277;0.9471385
946406137;54.26264;-0.9196087;-0.0160502;0.9470618
946406139;54.26677;-0.9357651;-0.01633218;0.9471337
946406152;54.26901;-0.9337046;-0.01629622;0.9471729
946406153;54.26816;-0.9258647;-0.01615939;0.947158
946406155;54.26155;-0.9225459;-0.01610146;0.9470426
946406157;54.26816;-0.9274787;-0.01618756;0.947158
946406158;54.26704;-0.9275359;-0.01618855;0.9471385
946406159;54.26667;-0.9323996;-0.01627344;0.9471321
946406164;54.26142;-0.9207466;-0.01607006;0.9470404
946406168;54.26674;-0.9266966;-0.01617391;0.9471332
946406170;54.26851;-0.9274971;-0.01618788;0.9471642
946406179;54.26616;-0.9252379;-0.01614845;0.9471232
946406192;54.26724;-0.9257141;-0.01615676;0.947142
946406199;54.26175;-0.9200828;-0.01605847;0.9470461
946406203;54.26757;-0.9264339;-0.01616932;0.9471478
946406204;54.26822;-0.930729;-0.01624428;0.9471592
946406208;54.26751;-0.9238622;-0.01612444;0.9471467
946406216;54.26367;-0.9202039;-0.01606059;0.9470797
946406221;54.26818;-0.937103;-0.01635553;0.9471584
946406222;54.2683;-0.9252865;-0.0161493;0.9471605
946406224;54.26248;-0.9207391;-0.01606993;0.9470589
946406226;54.26704;-0.9313075;-0.01625438;0.9471385
946406229;54.26817;-0.9254473;-0.0161521;0.9471583
946406232;54.26793;-0.9267766;-0.0161753;0.9471541
946406234;54.2614;-0.9211793;-0.01607761;0.9470401
946406235;54.26648;-0.9303194;-0.01623714;0.9471287
946406238;54.26741;-0.9248825;-0.01614224;0.947145
946406241;54.26843;-0.9359132;-0.01633477;0.9471627
946406243;54.26683;-0.9255155;-0.01615329;0.9471348
946406247;54.26432;-0.9204101;-0.01606419;0.947091
946406250;54.26807;-0.9280798;-0.01619805;0.9471564
946406254;54.26678;-0.9309921;-0.01624888;0.947134
946406257;54.26734;-0.9402309;-0.01641013;0.9471437
946406258;54.26823;-0.9367523;-0.01634941;0.9471592
946406259;54.26691;-0.9287816;-0.0162103;0.9471363
946406273;54.26733;-0.9335123;-0.01629286;0.9471437
946406276;54.26786;-0.9250746;-0.0161456;0.9471528
